product_id,title,price_num,discount_rate,product_rating,product_rating_count,bsr_category_norm,best_subcat_name,best_subcat_rank,bsr_rank,is_fba,has_aplus,image_count,bullet_count,bought_count_number_clean
B0D2CVPV8K,KOFERY 5-Piece Kitchen Knife Set - Razor-Sharp Stainless Steel Blades with Integrated Ergonomic Handle - Easy Clean and Ideal for Culinary Masters,32.95,,4.4,37,kitchen & dining,,,72069.0,1,1,10,5,50.0
B0D1CGLWNX,"ZHANG XIAO QUAN Gold Knife Set with White Block, High Carbon Stainless Steel Knife Set, Razor-Sharp and Durable, Hundreds of Years of Masterful(15Pcs)",71.99,,4.5,175,kitchen & dining,,,144813.0,1,1,10,5,
B0CMFBMBD7,"LEGEND COOKWARE Premium 8” German Steel Chef Knife - Professional Kitchen Knives - Sharp, Full Tang Stainless Steel w/Black G10 Handle - All Purpose Cooking Chef’s Knife - Gift Packaging w/Sheath",56.99,0.3667074119346593,4.7,83,kitchen & dining,,,267828.0,1,1,10,5,
B000N5BUWY,"Mac Knife Chef Series Chef's Knife, 7-1/4-Inch",72.5,0.0332044272569675,4.7,313,kitchen & dining,,,131128.0,1,1,3,5,50.0
B09H3BFS6M,"Knife Block Set: Ultra Sharp Kitchen Knife Set with Block and Sharpener, 15 Piecs Full Tang German Stainless Steel Professional Knife Set with Ergonomic Handle, Christmas Gift",59.0,0.803326777559252,4.5,1192,kitchen & dining,,,79446.0,0,1,10,5,100.0
B0F1FY2HQY,"MDHAND Professional Chef Knife Set with Roll Bag, 9PCS Japanese Kitchen Knife Set with Sharpener, High Carbon Stainless Steel Kitchen Knives - Forged Triple Rivet, Dishwasher Safe, Chef Gifts, Black",89.99,0.1000100010001,4.8,66,kitchen & dining,,,122166.0,1,1,10,7,50.0
B0CWP6367T,"kitchen knife set,chushiji 6-Piece silver Kitchen Knife Set for Home, Anti-Rust Non-stick Stainless Steel Sharp Chef Knife Set with Universal Knife Block for Kitchen, Ergonomical Design (silver)",34.39,0.2000465224470807,4.4,127,kitchen & dining,,,91344.0,1,1,10,5,
B0FVRRZGZX,KEEMAKE Knife Block Set - 14 Piece Kitchen Knife Set with Block High Carbon Stainless Steel Ultra Sharp Chef Knife Sets Professional Kitchen Knives with Ergonomic Pakkawood Handle and Sharpener,199.99,,4.6,187,kitchen & dining,,,60662.0,1,1,10,5,50.0
B0C4BC9ZKW,"Cangshan L1 Series 17-Piece Knife Set, Forged German Steel (White)",373.06,,4.5,973,kitchen & dining,,,134576.0,0,1,9,5,
B0FF8PN8G9,"KEEMAKE Knife Set 5 Pieces, Professional Kitchen Knife Set, High Carbon Stainless Steel Chef Knife Set, Ultra Sharp Blade Knives Set for Kitchen with Ergonomic Pakkawood Handle & Gift Box",95.99,,4.8,84,kitchen & dining,,,52505.0,1,1,10,5,
B00R3Z49G6,"Amazon Basics 14-Piece High Carbon Stainless Steel Kitchen Knife Set with Sharpener and Pinewood Block, Black",28.49,,4.5,21055,kitchen & dining,,,1587.0,1,1,10,4,5000.0
B0FN3BKD2S,"KUISINE Upgraded Sharp Chef Knife Set with block, One piece Molding High Carbon Stainless Steel Forged,Ergonomic Non-slip Handle Knife Block Set with built-in Sharpener(Silver Natural,15PCS)",69.99,,4.7,136,kitchen & dining,,,49026.0,1,1,9,5,
B0FP4P5BQT,Gold White Kitchen Knife Set with Acacia Wooden Block，7Pcs Gold Titanium-Coated Dishwasher Safe Knife Block Set Stainless Steel with Built-in Sharpener,37.99,,0.0,0,kitchen & dining,,,637690.0,1,1,9,5,
B0FMH2Q911,"Cuisine::pro Damashiro Knife Block (Kumi, 7-Piece Chef Knife Set) - Japanese Steel Knife - Magnetic Knife Block- Damascus-Inspired Blade Kitchen Knives",219.99,0.6857240817725967,4.9,69,kitchen & dining,,,35832.0,1,1,10,6,200.0
B0CRGVPK86,"Knife Set, 15 Pieces Kitchen Knife Set with Built in Sharpener, German High Carbon Stainless Steel Knife Block Set, Dishwasher Safe, Black",49.99,0.0,4.6,1924,kitchen & dining,,,7280.0,1,1,9,5,500.0
B0FX3S3LP1,"Kitchen Knife Set,14-Piece Knife Set With Block Wooden, Self Sharpening For Chef Knife Set, High Carbon German Stainless Steel Hammered Collection Knife Block Set, Dishwasher Safe Cutlery, Cream",49.99,0.2857551078725531,4.7,365,kitchen & dining,,,9676.0,1,1,7,5,
B07KC949P2,"PAUDIN Nakiri Knife - 7"" Razor Sharp Meat Cleaver and Vegetable Kitchen Knife, High Carbon Stainless Steel, Multipurpose Asian Chef Knife for Home and Kitchen with Ergonomic Handle",26.19,0.5634272378729788,4.7,4360,kitchen & dining,,,5754.0,0,1,10,5,4000.0
B08SBF774C,"Professional Kitchen Knife Set, 5-Piece High Carbon German Stainless Steel Chef Knives with Sheaths, Ergonomic Pakkawood Handles, Ultra Sharp, Versatile for Home & Restaurant – Premium Gift Box",65.99,,4.6,1768,kitchen & dining,,,54943.0,1,1,10,5,
B0FXG82C8S,"imarku 15 PCS Knife Set: Kitchen Knife Set with High Carbon Stainless Steel, Knife Block Set with Dishwasher Friendly Ultra Sharp Professional Chef Well Balance Knives Set, Best Gifts for Women Men",99.99,,4.6,93,kitchen & dining,,,157699.0,1,1,9,5,
B08YXRRTHV,"aisyoko Chef Knife 8 Inch Damascus Japan VG-10 Super Stainless Steel Professional High Carbon Super Sharp Kitchen Cooking Knife, Ergonomic Color Wooden Handle Luxury Gift Box",46.24,0.0555555555555555,4.6,1260,kitchen & dining,,,29820.0,1,1,10,5,200.0
B0CFYBSSB5,"NANFANG BROTHERS Knife Sets Pieces for Kitchen with Block, Damascus Kitchen Knife Set with Block, ABS Ergonomic Handle for Chef Knife Set and Kitchen Shear(Black)",269.99,,4.4,118,kitchen & dining,,,330012.0,1,1,10,5,
B0BB1B45SR,"Damascus Kitchen Knife Set 3 PCS: NSF Food-Safe Japanese Knives with VG10 Steel Core, Ultra-Sharp Professional Chef Knife Set and Full Tang G10 Handle, Elegant Box",84.14,,4.7,661,kitchen & dining,,,25815.0,0,1,10,5,200.0
B0CN3TL8X9,Cutco 19 Pc Pearl Kitchen Knife Set Cherry Wood Stand,1884.83,,5.0,6,kitchen & dining,,,294158.0,0,1,5,1,
B0D1Y5M4RL,"Knife Set, Astercook 15 Pcs Dishwasher Safe Kitchen Knife Set with Built-in Sharpener, High Carbon German Stainless Steel Black Knife Block Set",49.99,0.0,4.7,480,kitchen & dining,,,57332.0,1,1,10,5,200.0
B0DNQYN6TY,"7 Inch Santoku Knife – Razor Sharp German Steel Kitchen Knife for Chopping, Slicing & Mincing – Hollow Edge Vegetable Knife with Full Tang & Ergonomic Handle – Gift Box Included – Velina Series",42.85,,4.7,82,kitchen & dining,,,61082.0,1,1,10,5,100.0
B0DGGV93PR,"Tancuzo 2PC Knife Set, Sharp 8"" Japanese Gyuto Chef Knife and 5"" Paring Knife, Professional Hand Forged Damascus Chef Knife for Culinary Kitchen, 9CR18MOV High Carbon Kitchen Knife with Exquisite Box",34.99,0.4068486184098999,4.1,86,kitchen & dining,,,203572.0,1,1,10,5,
B091F7LK55,imarku Knife Set - Kitchen Knife Set 15 Pieces Japanese Stainless Steel Knife Block Set with Sharpener - Dishwasher Safe Kitchen's Knives - Ultra Sharp Chef Knife Set for Kitchen,99.99,,4.6,1979,kitchen & dining,,,42249.0,1,1,10,5,200.0
B07XQN2T36,"HENCKELS Solution Razor-Sharp 10-pc Knife Set, Chef Knife, Bread Knife, German Engineered Informed by 100+ Years of Mastery, Black/Stainless Steel",109.95,0.0836736394699557,4.3,3164,kitchen & dining,,,11312.0,1,1,10,8,200.0
B0CG6BVDQC,"MasterChef Kitchen Knife Set with Block and Sharpener Plus Scissors, 15pc Chef Knife Set of Professional Grade Kitchen Knives with Sharpened High Carbon Stainless Steel Blades & Triple Riveted Handles",125.99,,4.7,279,kitchen & dining,,,64728.0,1,1,9,5,
B0CWPCGCX2,"Knife Set, FOHERE 14 Pieces Self Sharpening Knife Block Set, Waved Pattern High Carbon Stainless Steel Knife Set, Rust & Stain Resistant Kitchen Knives and Triple Riveted Handle, Reddish Brown",59.98,,4.7,48,kitchen & dining,,,145329.0,1,1,10,5,
B09NW1J2NW,"COKUMA Kitchen Knife, 3-Pcs Knife Set With Sheath, 8 Inch Chef Knife, 4.5 Inch Utility Knife, 4 Inch Paring Chef Knife, Stainless Steel, Black",7.98,,4.5,1739,kitchen & dining,,,3378.0,1,1,10,5,2000.0
B0DGGCS6ZB,"Knife Set, 10 Piece Kitchen Knife Set with Block and Sharpener, Anti-Rust Stainless Steel Knives Set for Kitchen, Chef Universal Knife Block Set, Dishwasher Safe, Ergonomical Design, Black",24.99,,4.4,281,kitchen & dining,,,39581.0,1,1,10,7,50.0
B0CN3MJPJQ,"MasterChef Kitchen Knives Set of 3, Small Knife Set for Home Cooking, RV or Camping, Extra Sharp Cutting, Non Stick Coated Stainless Steel Blades & Soft-Touch Easy-Grip Handles, Black with Captions",15.24,,4.1,68,kitchen & dining,,,149671.0,1,1,9,5,
B0DP9TF9ZB,"HOSHANHO 16-Piece Kitchen Knife Set with Block, Powder Steel High Carbon Steel Knife Block Set, Ultra Sharp Professional Chef Knife Set with Sharpener",289.99,0.0,4.3,93,kitchen & dining,,,110680.0,1,1,10,5,50.0
B0D98FCMGP,"XCHIEF PRO Chef Knife Set, Hand Forged Meat Boning Carving Cleaver Butcher Knife, High Carbon Steel Japan Nakiri Santoku Knife Set with Accessories for Kitchen, BBQ Camping Knives Set with Bag",135.99,0.2000117653979645,4.7,258,kitchen & dining,,,39275.0,1,1,10,5,400.0
B0D22R6RXB,"KnifeSaga Knife Set, 15 Pcs Kitchen Knife Block Set, Enduring Razor-Sharp Japanese High Carbon Stainless Steel Chef Knife Set with Block and Sharpener, Premium Black Knives Set for Kitchen",199.99,,4.7,538,kitchen & dining,,,15127.0,1,1,10,7,1000.0
B0FJGDF1CS,"13-Piece Black & Gold Kitchen Knife Set with Block, Rod Sharpener, Garlic Press, Bottle Opener, Pizza Cutter Wheel, Y Peeler & Pie Server – Super Sharp Titanium-Coated Knives Set",69.99,,4.6,110,kitchen & dining,,,70723.0,1,1,8,5,
B0FR39RVYS,"Zoxa Kitchen Knife Set with Block, 15-Piece Stainless Steel Chef Knife Set, Kitchen Knives with Steak Knives, Honing Rod & Kitchen Scissors, Knife Block Set",179.99,,0.0,0,kitchen & dining,,,1381935.0,1,1,9,5,
B0DFPS1TCV,"Astercook 7 Pieces Kitchen Knife Set, Knives Set with Anti-Rust Coating, Stainless Steel Chef Knife Sets with 6 Blade Guards Dishwasher Safe",39.98,0.7648096946879229,0.0,0,kitchen & dining,,,1297084.0,1,1,9,4,
B0D2DFP5KG,"Knife Set, Astercook Kitchen Knife Set with Block, 15 Pcs Luxurious High Carbon German Stainless Steel Knives Set with Full Tang Ergonomic Handle, Dishwasher Safe Knife Block Set with Sharpening Rod",94.18,0.0,4.4,227,kitchen & dining,,,74719.0,1,1,10,5,500.0
B0CSK1LNS1,"MAD SHARK Kitchen Knife Set, 5PCS Sharp Ultra Chef Knife Set, High Carbon Stainless Steel Knives Set with Ergonomic Handle, Professional Kitchen Knives Sets, Gift Box Packaging",69.99,,4.7,99,kitchen & dining,,,51742.0,0,1,10,5,100.0
B0FQ4YPVKC,"Knife Set, 15 Piece Premium Chef High Carbon Stainless Steel Kitchen Knife Block Set, Razor-sharp, Ergonomic Forged Triple Rivet Handle, Professional Knife Set for Kitchen, Dishwasher Safe(White)",49.99,,4.7,41,kitchen & dining,,,42205.0,1,1,9,6,100.0
B09XTZXF39,"Astercook Chef Knife, 8 Inch Professional Kitchen Chef Knife, German High Carbon Stainless Steel Ultra Sharp Knife, Chefs Knives with Ergonomic Handle and Gift Box",39.99,0.0,4.6,1119,kitchen & dining,,,53608.0,1,1,10,5,100.0
B0DM9DC9ZW,"Knife Set, D.Perlla 15 Pieces Kitchen Knife Set with Built-in Sharpener, Stainless Steel kitchen Knives with Unique Waved Pattern, Non-slip Handle, White",55.99,0.6706276839814106,4.4,35,kitchen & dining,,,258326.0,1,1,9,5,
B0C9RB4KZD,"SENKEN 11-Piece Damascus Knife Block Set with Abalone Shell Handle - ""Umi"" Collection Japanese Chef Knife Set - 67-Layer Japanese VG10 Steel, Chef's Knife, Santoku, Paring, 4 Steak Knives & More",489.99,,4.6,26,kitchen & dining,,,209905.0,0,1,10,5,
B0DHKV296C,"Astercook 15 Pieces Knife Set, Healthy Gold Titanium Coating Kitchen Knife Sets, Full Tang Knives Set with Block and Built-in Sharpener, German Stainless Steel Knife Block Set Dishwasher Safe Gold",99.99,0.0,4.6,195,kitchen & dining,,,174576.0,0,1,10,5,50.0
B0DZ5X35RZ,"Knife Set, FOHERE 14 Pieces Self Sharpening Knife Block Set, High Carbon Stainless Steel Waved Pattern Knife Set with Block, Rust & Stain Resistant Kitchen Knives and Triple Riveted Handle, Black",69.98,0.0001428775539361,4.7,161,kitchen & dining,,,273366.0,1,1,10,5,
B0CC3JW4D3,"Cooks Standard Kitchen Knife Set with Block 6-Piece, Stainless Steel Forge High Carbon German Blade with Expandable Bamboo Storage Block for Extra Slots, Silver",37.99,,4.4,115,kitchen & dining,,,92536.0,1,1,9,5,
B0D8G2QVQ2,"Knife Block Set, Gold Sharp Knives with Acrylic Block, Stainless Steel Kitchen Knife Set with Serrated Steak Knife, Chef Knife, Bread Knife, Scissors, Sharpener, 14Pcs Professional Knife Set for gift",41.99,,4.2,219,kitchen & dining,,,88108.0,1,1,9,5,
B000L17BQ4,"Cutco Cutlery Model 1766 Santoku Knife. 7.0"" High Carbon Stainless Straight Edge Blade.5.6"" Classic Brown Handle (sometimes Called ""black"") In Factory-sealed Plastic Bag.",182.5,,4.8,310,kitchen & dining,,,174843.0,1,1,4,4,50.0
B09DK23PM1,"Astercook Knife Set, 15 Pieces Kitchen knives Set with Built-in Sharpener, High Carbon German Stainless Steel Chef Knife Block Sets, Sharp & Rust Resistant Dishwasher Safe, Black",54.99,0.0,4.6,6098,kitchen & dining,,,19558.0,0,1,10,5,1000.0
B005116W4G,"CUTCO Model 1728 Petite Chef Knife with 7 3/4"" High Carbon Stainless blade and 5 1/2"" classic dark brown handle (often called ""black"") in factory-sealed plastic bag.",222.99,,4.1,25,kitchen & dining,,,567295.0,0,1,6,5,
B0028LVP7Q,Good Cook 8.5-Inch Serrated Chef's Knife,10.94,0.8541138818509135,3.7,43,kitchen & dining,,,233123.0,1,1,3,4,
B00629K4B8,Good Cook 5-Inch Fine Edge Santoku Knife,16.99,0.7875984498062258,4.6,92,kitchen & dining,,,394345.0,1,1,3,4,
B088KHCNKS,"Kitchen Knife Set, 16-Piece Knife Set with Built-in Sharpener and Wooden Block, Precious Wengewood Handle for Chef Knife Set, German Stainless Steel Knife Block Set, Ultra Sharp Full Tang Forged",69.99,0.0,4.5,2632,kitchen & dining,,,93743.0,1,1,9,5,100.0
B0D41LZ8YT,"SHAN ZU Chef Knife in Powder Steel, Japanese Kitchen Knife 8 Inch, Ultra Sharp Chef's Knives, High Carbon Japanese Knives with Ergonomic Pakkawood Handle Professional Utility Knives for Meat Vegetable",45.99,,4.7,1372,kitchen & dining,,,15369.0,1,1,10,5,200.0
B0CWRCCFTM,"Knife Set, Brewin Kitchen Knife Set, Knives Set for Kitchen, Universal Knife Block, Utility Knife Block Set, New Home Essentials, Apartment Essentials, Dishwasher Safe",23.73,0.3018534863195057,4.7,1449,kitchen & dining,,,1212.0,0,1,10,5,5000.0
B0C77YHGY9,"ENOKING Japanese Santoku Knife, 7 Inch Chef Knife 5 Layer 9CR18MOV Clad Steel for Meat Cutting, Super Sharp Kitchen Cooking Knife with Ebony Bolster African Rosewood Handle -Wooden Box",42.99,0.0,4.4,409,kitchen & dining,,,95710.0,1,1,10,5,
B0BFWF1PKF,"Mossy Oak Kitchen Knife Set, 6 PCS Chef Knives with Roll Bag, Sharp Stainless Steel Camping Knife for Cutting Meat, Fruits & Vegetables, Practical Gifts Knife Set for Women Men Cooking Lovers",27.99,0.0588433086751849,4.6,200,kitchen & dining,,,74162.0,1,1,9,5,100.0
B0CCJ3FCCW,"MAD SHARK 8 Inch Chef Knife, Professional Kitchen Knife with German High Carbon Steel, Ultra Sharp & Ergonomic Handle for Meat, Vegetables Cooking Knife for Mens, Mom & Dad Birthday Gifts (Gift Box)",23.95,,4.6,399,kitchen & dining,,,52501.0,0,1,10,5,
B0F8VDDW8F,"Knife Set, 14 Pcs Kitchen Knife Set with Block, Ultra Sharp Stainless Steel Chef Knife Block Set, Black Knives Set for Kitchen, Anti-slip Ergonomic Handle, Kitchen Essentials, Gifts for Men and Women",79.99,,4.5,363,kitchen & dining,,,140788.0,1,1,10,5,50.0
B0D7QCZVZR,"Kuisine Premium Sharp Knife Set,High Carbon Stainless Steel Sharper Blade Ergonomic Non-slip Handle,Kitchen Block Knife Set Chef Knife Block Set with Built-in Sharpener(Acacia, 15PCS)",93.89,,4.7,2315,kitchen & dining,,,7549.0,1,1,9,5,50.0
B08ZQPCYTQ,"KitchenAid Classic Santoku Knife with Custom-Fit Blade Cover, 5-inch, Sharp Kitchen Knife, High-Carbon Japanese Stainless Steel Blade, Black",14.99,,4.4,1566,kitchen & dining,,,18918.0,1,1,9,5,50.0
B08BCFRNXN,"imarku Damascus Chef Knife, 8 Inch Kitchen Knife Ultra Sharp Cooking Knife HC German Stainless Steel Japanese Knife for Kitchen, Hand-Hammered Design, Ergonomic Handle, Birthday Gifts for Men Women",79.99,0.2000200020002,4.7,9424,kitchen & dining,,,2091.0,1,1,10,5,400.0
B0FXMCV6NC,"imarku Knife Set 16 pcs, Razor-Sharp Knives Set for Kitchen High Carbon Stainless Steel Kitchen Knife Set with Block and Sharpener, Knife Block Set Dishwasher Safe, Kitchen Essentials, Christmas Gifts",151.99,0.1058885816812753,5.0,2,kitchen & dining,,,496742.0,1,1,8,6,
B0DDXL1BFD,"FINTISO Chef Knife 8 inch, 67-Layer Japanese Damascus Steel Kitchen Knife, Sharp Knife with G10 Handle, Professional Cooking Knives for Home and Kitchen",79.99,,4.7,169,kitchen & dining,,,104192.0,1,1,10,5,
B086L5JB2K,Forging Serbian Chef Knife Kitchen Chef Knives Full Tang High Carbon Clad Steel Almasi Butcher Cleaver with Leather Sheath Thanksgiving Christmas Gifts for Men Women (B-Almasi Knife),34.99,,4.5,2328,kitchen & dining,,,75358.0,1,1,10,5,200.0
B0006NKY16,MAC Brand Santoku Knife w/Bolster (#MSK65),128.95,0.1403333333333334,4.4,151,kitchen & dining,,,335503.0,1,1,8,5,
B0DKMKXTMM,"Cutluxe 5-Piece Chef Knife Set – Ultra Sharp Japanese Kitchen Knives, High Carbon Stainless Steel Blades, Full Tang Pakkawood Handles – Shinobi Series",69.99,,4.8,633,kitchen & dining,,,8578.0,1,1,10,5,
B0C65XF3HN,"TIJERAS 14PCS Butcher Knife Set for Meat Cutting, Premium Japanese Chef Knives with Bag, High Carbon Steel BBQ Cooking Kitchen Knives Set, Christmas Gifts for Men Women",142.99,,4.6,756,kitchen & dining,,,62018.0,0,1,10,5,100.0
B0DKMH6QMP,"Cutluxe 5-Piece Chef Knife Set – Ultra Sharp Japanese Kitchen Knives, High Carbon Stainless Steel Blades, Full Tang Pakkawood Handles – Shinobi Series",69.99,,4.8,633,kitchen & dining,,,8578.0,1,1,10,5,50.0
B0D944SYMB,"EUNA Kitchen Knife Set, 19 PCS Black Knife Set with Acrylic Block and Sharpener, German High-Carbon Stainless Steel Knife Sets with 6 Serrated Steak Knives, Bread Knife, Chef Knife, Dishwasher Safe",39.99,,4.7,683,kitchen & dining,,,23185.0,1,1,10,5,200.0
B0D2X9NPY3,"imarku® 14-Piece Kitchen Knife Set with Block and Sharpener, Professional Stainless Steel with Non-Slip Ergonomic Handle, Dishwasher Safe, Home Essential, Gray-White",49.99,0.2857551078725531,4.6,1987,kitchen & dining,,,52671.0,1,1,10,5,200.0
B0CD7FMZ67,"HOSHANHO Kitchen Knife Set with Block 18-Piece, Super Sharp High Carbon Stainless Steel Chef Knife Set, Professional Cutlery Knife Set with Sharpener",132.96,0.6406389361874645,4.7,217,kitchen & dining,,,12923.0,1,1,10,5,300.0
B0BFH6ZWWB,"Kitchen Knife Set, KYA38 12-Piece Kitchen Knives Set with Covers, Marco Almond® 6 Knives with 6 Blade Guards, Stainless Steel Cooking Knives Set for Kitchen, Black",39.99,,4.7,15006,kitchen & dining,,,9364.0,1,1,9,6,300.0
B08KSKCDX4,"Deco Chef 16 Piece Kitchen Knife Set Stainless Steel with Wood Handles, 8"" Chef, 6.5"" Cleaver, 8"" Bread, 8"" Slicing, 4.5"" Paring, 6pcs Steak Knives, Kitchen Shears, and more",49.95,0.0,4.5,159,kitchen & dining,,,186155.0,1,1,9,5,
B08CD3XNRL,"Master Maison 15-Piece Kitchen Knives Set - Wooden Knife Block Set with Sharpener - Chef, Utility, Sontoku, Carving Knife and 6 Steak Knives - Stainless Steel Blades for Professional Cooking - Black",42.99,,4.5,13177,kitchen & dining,,,107196.0,1,1,10,5,
B0DNR2JTX8,"Styled Settings Gold Knife Set with Block and Sharpener – 14PC Golden Titanium-Coated Blades with Bold Herringbone Pattern, Knife Block with Built-in Sharpener, Durable, Luxury Kitchen Knives Set",109.99,,4.7,102,kitchen & dining,,,67846.0,1,1,9,6,
B0B62H439B,"OOU Kitchen Knife Block Set - 15 Pieces High Carbon Stainless Steel Chef Knife Sets, Anti-Rust Black Knives Set with Built-in Sharpener Block, Brown",77.99,0.22002200220022,4.7,623,kitchen & dining,,,51941.0,1,1,10,5,50.0
B0FCD8J1FV,"RAXCO Knife Set,15-Piece Stainless Steel Kitchen Knives with Block for Professional Cutting,White",39.99,0.2000400080016003,4.0,190,kitchen & dining,,,96463.0,1,1,10,5,100.0
B0DKMF9N4S,"Cutluxe 3-Piece Chef Knife Set – Ultra Sharp Japanese Kitchen Knives, High Carbon Stainless Steel Blades, Full Tang Pakkawood Handles – Shinobi Series",44.99,,4.8,633,kitchen & dining,,,8578.0,1,1,10,5,100.0
B09SZ26VKV,"PAUDIN Chef Knife Set, 7 Pieces Kitchen Knife Set, High Carbon Stainless Steel, Ultra Sharp Knife Set, Professional Knives Set for Kitchen with Pakkawood Handle",159.99,0.33334722280095,4.6,695,kitchen & dining,,,15842.0,1,1,10,5,200.0
B0CKXSGV8F,"KATISUN 16 Pieces Kitchen Knife Block Set with Cutting Board, German Stainless Steel Knife Set with Sharpener, Dishwasher Safe, Anti-Slip Handle, 6 Steak Knives, Black",29.99,0.4000800160032007,4.7,365,kitchen & dining,,,9675.0,1,1,10,5,800.0
B0F3XBL19G,"DRGSKL Japanese Chef Knife Set - 3 PCS Kitchen Utility Knife Sets for Cooking, Meat Cleaver Knives Set with Full Tang Wooden Handle, Gift for Birthday",54.99,,4.6,181,kitchen & dining,,,12909.0,1,1,9,6,200.0
B0F4D2PCSG,"Gold Knife Set with Acrylic Block, 8Pcs Gold Steak Knives set with Holder, Stainless Steel Non Stick Non Rust Chef Kitchen Knife Set (W/Slicing Knife)",34.99,,3.9,10,kitchen & dining,,,208707.0,1,1,9,5,
B0DNJVFJGS,"CATHYLIN 21-piece High-Carbon Stainless Steel Knife Set with Built-in Sharpener Knife Block Set,Kitchen Knife Set with Ergonomic Non-Slip Handle,Dishwasher Safe (21pcs,Silver)",99.99,0.1666805567130594,4.6,17,kitchen & dining,,,238196.0,1,1,9,5,
B0DZHL47FD,"Knife Set, Emojoy 18-Pieces Kitchen Knife Set With Wooden Block, German Stainless Steel Knife Block Set With Built-In Sharpener, Professional Sharp Knives Set for Kitchen,White",89.99,0.2207983375183998,4.7,6390,kitchen & dining,,,39297.0,0,1,10,5,600.0
B0DP4C28T2,"Gold Knife Set,8Pcs Gold Titanium-Coated Dishwasher Safe Stainless Steel Kitchen Knife Set with Black Acrylic Knife Holder,Super Sharp Knife Block Set",30.97,0.7184289480861896,3.8,15,kitchen & dining,,,172420.0,0,1,9,5,
B01DDBJF12,"imarku Japanese Chef Knife - Sharp Kitchen Knife 8 Inch Chef's Knives HC Steel Paring Knife, Unique Gifts for Men and Women, Gifts for Mom or Dad, Kitchen Gadgets with Gift Box, Gyutou Knives",30.02,0.5157283432811745,4.6,13466,kitchen & dining,,,1987.0,1,1,10,5,5000.0
B07CV159WD,Hampton Forge Tomodachi HMC01A612C Raintree Ash – 3 Piece Knife Set with Matching Blade Guards,17.99,,4.6,278,kitchen & dining,,,50533.0,1,1,9,4,
B0FJ1M2J1S,"Astercook Knife Set, Kitchen Knives Set with Block and Sharpener Full Tang 17 Pcs German Stainless Steel Knives Sharp Blade Dishwasher Safe Premium Knife Set with Anti-slip Ergonomic Handle, Black",113.98,0.4000736880888468,4.9,24,kitchen & dining,,,17078.0,1,1,10,5,300.0
B0FP2B3RFG,"TIVOLI 15 Pieces Knife Set with Block, Forged, High Carbon Stainless Steel Sharp Blade Kitchen Knife Block Set with Ergonomic Wood Handle, Dishwasher Safe Cutlery, Gifts For Cooks, Cream White",89.99,,4.3,12,kitchen & dining,,,405304.0,1,1,10,7,
B0F9Y8SSD7,3PCS Hand Forged Butcher Knifes Set Razor Sharp Serbian Chef Knife Meat Cleaver Boning Knife Kitchen Set for Meat Cutting Cooking BBQ Gift for Men Women,45.99,,4.6,78,kitchen & dining,,,110793.0,1,1,10,7,100.0
B0G6WCCXXM,"Beautiful 12-Piece Stainless Steel Knife Set with Block, Soft Grip Handles, Black Sesame Finish, Kitchen Cutlery Set by D'rew B'arrymore",84.99,0.15001500150015,0.0,0,kitchen & dining,,,224115.0,1,1,9,8,
B0DQYB15NG,"imarku Knife Set With Block, White Knife Sets, Knife Block Set, 14pcs Stainless Steel Kitchen Knife Set, Kitchen Essentials for New Home, Apartment Essentials, Built-in Sharpener, Dishwasher Safe",59.99,0.4545867806164196,4.6,450,kitchen & dining,,,184498.0,0,1,10,5,
B0F9KV3KXZ,"Knife Set, Astercook 22-Piece Kitchen Knife Set with Block & Built-in Sharpener, Ultra-Sharp High Carbon Stainless Steel Knives, Dishwasher Safe, Ergonomic Anti-slip Handle, Cream White",79.99,0.0,4.7,154,kitchen & dining,,,24068.0,1,1,10,5,900.0
B0B3XL63RG,"Astercook Paisley Pattern Knife Set with Cover, Dishwasher Safe Colorful Knives with 6 Knife Sheath, German Stainless Steel Rainbow Knife Set",49.99,0.0,4.8,2467,kitchen & dining,,,19927.0,1,1,9,5,300.0
B0CYCF1FCK,"Huusk Chef Knife Set Japanese, Professional Kitchen Knife Set, Ultra Sharp Cooking Knives Sets with Wood Handle for Home, Outdoor Camping BBQ, Gift for Men and Women",49.99,,4.6,216,kitchen & dining,,,198776.0,1,1,10,5,
B0GD6Q5JRJ,"14 PCS Knife Set with Oak Wood Block,High Carbon Stainless Steel Kitchen Knife Set with Chef Knife, Santoku, Bread, Paring,Steak Knives, Kitchen Shears Sharp Knife Block Set with Sharpener",129.99,,0.0,0,kitchen & dining,,,192260.0,1,1,9,5,
B0DPZM3T9W,"Knife Set with Sharpener, Fikshot 14-Piece Knife Set with Block, Elegant White Kitchen Knives for Ladies, Stainless Steel, Dishwasher Safe (WHITE)",49.99,0.2857551078725531,4.7,198,kitchen & dining,,,41535.0,1,1,10,5,100.0
B0019BL6ZC,"Member's Mark 7"" Santoku Knife DI - 2 Pack",29.99,,4.2,139,kitchen & dining,,,184086.0,1,1,3,3,
B0F4D4YXKF,"Gold Knife Set with Acrylic Block, 8Pcs Gold Steak Knives set with Holder, Stainless Steel Non Stick Non Rust Chef Kitchen Knife Set (W/Kitchen Knife)",34.99,,3.9,10,kitchen & dining,,,208707.0,1,1,9,5,
B0CXV6PRZP,WALDWERK Knife Set - 7pcs Kitchen Knife Set with Block and Integrated Sharpener - Knife Block Set - Knife Block,69.9,,4.6,1093,kitchen & dining,,,15874.0,1,1,10,5,400.0
