asin,week_start,week_review_n,week_avg_review_rating,week_verified_ratio,week_helpful_sum,week_avg_text_len
B0F9XXZ3QV,2025-12-08,1,5.0,0.0,0,1026.0
B0F9XXZ3QV,2025-12-22,2,4.5,1.0,0,48.5
B0FBX4HGT3,2025-09-15,2,4.5,1.0,0,146.5
B0FBX4HGT3,2025-09-22,1,4.0,1.0,0,26.0
B0FBX4HGT3,2025-10-06,4,3.5,1.0,2,189.5
B0FBX4HGT3,2025-10-20,1,5.0,1.0,0,51.0
B0FBX4HGT3,2025-11-17,1,2.0,1.0,0,31.0
B0FBX4HGT3,2025-12-08,1,5.0,1.0,0,82.0
B0FC6BDKFG,2025-09-08,5,5.0,1.0,0,252.8
B0FC6BDKFG,2025-09-15,1,5.0,1.0,0,232.0
B0FC6BDKFG,2025-09-29,1,5.0,1.0,0,179.0
B0FC6BDKFG,2025-10-27,1,3.0,1.0,0,62.0
B0FC6BDKFG,2025-11-03,1,5.0,1.0,0,104.0
B0FC6BDKFG,2025-12-08,1,4.0,1.0,0,89.0
B0FC6KMLJW,2024-09-23,1,5.0,0.0,0,58.0
B0FC6KMLJW,2024-10-14,1,5.0,0.0,0,70.0
B0FC6KMLJW,2024-12-23,1,5.0,1.0,0,64.0
B0FC6KMLJW,2024-12-30,2,5.0,0.5,0,67.5
B0FC6KMLJW,2025-01-06,1,5.0,1.0,0,44.0
B0FC6KMLJW,2025-01-13,1,5.0,1.0,0,32.0
B0FC6KMLJW,2025-03-10,1,5.0,1.0,0,16.0
B0FC6KMLJW,2025-07-21,1,5.0,1.0,0,40.0
B0FC6KMLJW,2025-10-20,1,5.0,1.0,0,225.0
B0FC6RG41K,2025-12-29,4,4.5,1.0,0,236.5
B0FC6RG41K,2026-01-05,6,4.333333333333333,1.0,0,54.0
B0FGXRJ48T,2025-12-15,1,5.0,1.0,0,4.0
B0FGXRJ48T,2025-12-22,5,5.0,1.0,0,145.2
B0FGXRJ48T,2025-12-29,3,5.0,0.6666666666666666,0,55.333333333333336
B0FGXRJ48T,2026-01-05,1,5.0,1.0,0,108.0
B0FHPRVY4L,2025-11-10,6,5.0,0.3333333333333333,0,465.6666666666667
B0FHPRVY4L,2025-11-17,1,5.0,0.0,0,914.0
B0FHPRVY4L,2025-12-01,2,5.0,0.0,0,899.5
B0FHPRVY4L,2025-12-29,1,5.0,1.0,0,79.0
B0FL24KL7R,2025-12-01,1,5.0,1.0,1,80.0
B0FL24KL7R,2025-12-08,1,5.0,1.0,0,141.0
B0FMH2Q911,2025-10-06,1,5.0,1.0,2,701.0
B0FMH2Q911,2025-10-20,2,5.0,1.0,2,553.5
B0FMH2Q911,2025-12-01,1,5.0,1.0,1,66.0
B0FMH2Q911,2025-12-15,2,5.0,1.0,0,143.0
B0FMH2Q911,2025-12-22,1,5.0,1.0,0,114.0
B0FMH2Q911,2025-12-29,1,5.0,1.0,0,11.0
B0FMH2Q911,2026-01-05,2,5.0,1.0,0,82.0
B0FNWWWM3R,2025-12-15,2,4.5,0.5,1,340.5
B0FNWWWM3R,2025-12-22,1,5.0,1.0,0,85.0
B0FNWWWM3R,2025-12-29,6,5.0,0.6666666666666666,0,211.66666666666666
B0FNWWWM3R,2026-01-05,1,5.0,1.0,0,21.0
B0FQV9D497,2025-11-24,3,5.0,0.6666666666666666,0,177.33333333333334
B0FQV9D497,2025-12-01,5,4.2,0.6,2,470.4
B0FQV9D497,2025-12-15,1,5.0,0.0,0,618.0
B0FQV9D497,2026-01-05,1,5.0,1.0,0,9.0
B0FR1NHMJQ,2025-12-08,3,5.0,0.6666666666666666,0,316.6666666666667
B0FR1NHMJQ,2025-12-15,1,5.0,0.0,0,932.0
B0FR1NHMJQ,2025-12-22,3,4.666666666666667,0.3333333333333333,0,577.0
B0FR1NHMJQ,2025-12-29,2,5.0,0.0,0,913.0
B0FR1NHMJQ,2026-01-05,1,5.0,0.0,0,739.0
B0FR46S7XW,2025-09-22,3,5.0,0.0,0,158.33333333333334
B0FR46S7XW,2025-11-17,1,5.0,1.0,0,53.0
B0FRM53T6N,2025-12-01,3,4.666666666666667,0.0,0,609.3333333333334
B0FRM53T6N,2025-12-15,1,5.0,0.0,0,336.0
B0FRM53T6N,2025-12-22,2,5.0,0.0,1,1076.0
B0FRM53T6N,2025-12-29,1,5.0,0.0,0,337.0
B0FRM53T6N,2026-01-05,3,4.333333333333333,0.0,0,334.6666666666667
B0FX8D4RCC,2025-12-15,1,5.0,1.0,0,195.0
B0FX8D4RCC,2025-12-22,3,5.0,1.0,1,195.0
B0FX8D4RCC,2025-12-29,3,4.0,1.0,0,385.6666666666667
B0FX8D4RCC,2026-01-05,3,5.0,1.0,0,161.66666666666666
B0FXG82C8S,2025-12-29,1,5.0,1.0,0,201.0
B0FXGRC4PH,2025-10-13,1,5.0,1.0,0,58.0
B0FXGRC4PH,2025-11-10,4,5.0,0.0,0,407.5
B0FXGRC4PH,2025-11-24,2,4.5,1.0,0,118.5
B0FXGRC4PH,2025-12-08,1,5.0,1.0,0,119.0
B0FXGRC4PH,2025-12-29,1,5.0,1.0,0,7.0
B0FXMCV6NC,2025-11-10,1,5.0,0.0,1,294.0
B0FXMFSJC6,2025-12-15,1,1.0,1.0,0,60.0
B0FXMFSJC6,2025-12-22,5,4.2,1.0,1,103.4
B0FXMFSJC6,2025-12-29,4,5.0,1.0,0,59.75
B0FXMP8ZWZ,2025-11-24,4,5.0,0.0,1,1101.0
B0FXMP8ZWZ,2025-12-01,2,5.0,0.0,0,498.0
B0FXMP8ZWZ,2025-12-08,1,5.0,0.0,0,577.0
B0FXMP8ZWZ,2025-12-29,1,5.0,1.0,0,335.0
B0FXMP8ZWZ,2026-01-05,1,5.0,1.0,0,67.0
B0FYFXX7GP,2025-11-17,4,5.0,0.0,0,183.5
B0FYFXX7GP,2025-12-29,1,5.0,1.0,0,11.0
B0FYFXX7GP,2026-01-05,1,5.0,1.0,0,40.0
